Player Id,Name,Position,Year,Team,Games Played,Games Started
earlwatford/2539242,"Watford, Earl",OG,2014,Arizona Cardinals,10,0
earlwatford/2539242,"Watford, Earl",OG,2013,Arizona Cardinals,0,0
billferrario/2504610,"Ferrario, Bill",,2004,Carolina Panthers,0,0
billferrario/2504610,"Ferrario, Bill",,2002,Green Bay Packers,16,0
billferrario/2504610,"Ferrario, Bill",,2001,Green Bay Packers,0,0
bobscott/2525220,"Scott, Bob",,1926,Providence Steam Roller,6,0
daveo'brien/2522348,"O'Brien, Dave",,1967,St. Louis Cardinals,8,0
daveo'brien/2522348,"O'Brien, Dave",,1966,St. Louis Cardinals,14,0
daveo'brien/2522348,"O'Brien, Dave",,1965,New York Giants,10,0
daveo'brien/2522348,"O'Brien, Dave",,1964,Minnesota Vikings,14,0
daveo'brien/2522348,"O'Brien, Dave",,1963,Minnesota Vikings,14,0
clydezoia/2529677,"Zoia, Clyde",,1923,Chicago Cardinals,11,0
clydezoia/2529677,"Zoia, Clyde",,1922,Chicago Cardinals,7,0
clydezoia/2529677,"Zoia, Clyde",,1921,Chicago Cardinals,8,0
clydezoia/2529677,"Zoia, Clyde",,1920,Chicago (Racine) Cardinals,8,0
darrellhamilton/2500988,"Hamilton, Darrell",,1993,San Diego Chargers,0,0
darrellhamilton/2500988,"Hamilton, Darrell",,1991,Denver Broncos,6,2
darrellhamilton/2500988,"Hamilton, Darrell",,1990,Denver Broncos,15,0
darrellhamilton/2500988,"Hamilton, Darrell",,1989,Denver Broncos,0,0
rontilton/2527434,"Tilton, Ron",,1988,New York Jets,0,0
rontilton/2527434,"Tilton, Ron",,1986,Washington Redskins,7,0
miketeifke/2527144,"Teifke, Mike",,1987,Cleveland Browns,3,0
evansmith/2507701,"Smith, Evan",OG,2016,Tampa Bay Buccaneers,12,2
evansmith/2507701,"Smith, Evan",OG,2015,Tampa Bay Buccaneers,9,5
evansmith/2507701,"Smith, Evan",OG,2014,Tampa Bay Buccaneers,15,15
evansmith/2507701,"Smith, Evan",OG,2013,Green Bay Packers,16,16
evansmith/2507701,"Smith, Evan",OG,2012,Green Bay Packers,16,6
evansmith/2507701,"Smith, Evan",OG,2011,Green Bay Packers,16,3
evansmith/2507701,"Smith, Evan",OG,2010,Green Bay Packers,0,0
evansmith/2507701,"Smith, Evan",OG,2010,Seattle Seahawks,0,0
evansmith/2507701,"Smith, Evan",OG,2009,Green Bay Packers,13,0
lindsayknapp/2501637,"Knapp, Lindsay",,1996,Green Bay Packers,9,0
lindsayknapp/2501637,"Knapp, Lindsay",,1995,Green Bay Packers,0,0
lindsayknapp/2501637,"Knapp, Lindsay",,1994,Kansas City Chiefs,2,0
lindsayknapp/2501637,"Knapp, Lindsay",,1993,Kansas City Chiefs,0,0
charlieknox/2518656,"Knox, Charlie",,1937,Philadelphia Eagles,1,0
kenlanier/2501695,"Lanier, Ken",,1994,Denver Broncos,4,0
kenlanier/2501695,"Lanier, Ken",,1993,Los Angeles Raiders,2,2
kenlanier/2501695,"Lanier, Ken",,1992,Denver Broncos,16,16
kenlanier/2501695,"Lanier, Ken",,1991,Denver Broncos,16,16
kenlanier/2501695,"Lanier, Ken",,1990,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1989,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1988,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1987,Denver Broncos,12,0
kenlanier/2501695,"Lanier, Ken",,1986,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1985,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1984,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1983,Denver Broncos,16,0
kenlanier/2501695,"Lanier, Ken",,1982,Denver Broncos,9,0
kenlanier/2501695,"Lanier, Ken",,1981,Denver Broncos,8,0
armytomaini/2527508,"Tomaini, Army",,1945,New York Giants,8,0
jeremiahpoutasi/2552590,"Poutasi, Jeremiah",OG,2016,Jacksonville Jaguars,1,1
jeremiahpoutasi/2552590,"Poutasi, Jeremiah",OG,2015,Tennessee Titans,11,7
lionelantoine/2508588,"Antoine, Lionel",,1978,Chicago Bears,9,0
lionelantoine/2508588,"Antoine, Lionel",,1976,Chicago Bears,13,0
lionelantoine/2508588,"Antoine, Lionel",,1975,Chicago Bears,14,0
lionelantoine/2508588,"Antoine, Lionel",,1974,Chicago Bears,14,0
lionelantoine/2508588,"Antoine, Lionel",,1973,Chicago Bears,13,0
lionelantoine/2508588,"Antoine, Lionel",,1972,Chicago Bears,5,0
bobpatton/2522874,"Patton, Bob",,1976,Buffalo Bills,12,0
jeanbarrett/2509072,"Barrett, Jean",,1980,San Francisco 49ers,15,0
jeanbarrett/2509072,"Barrett, Jean",,1979,San Francisco 49ers,13,0
jeanbarrett/2509072,"Barrett, Jean",,1977,San Francisco 49ers,14,0
jeanbarrett/2509072,"Barrett, Jean",,1976,San Francisco 49ers,14,0
jeanbarrett/2509072,"Barrett, Jean",,1975,San Francisco 49ers,9,0
jeanbarrett/2509072,"Barrett, Jean",,1974,San Francisco 49ers,14,0
jeanbarrett/2509072,"Barrett, Jean",,1973,San Francisco 49ers,14,0
jordandevey/2540247,"Devey, Jordan",OG,2016,Kansas City Chiefs,1,1
jordandevey/2540247,"Devey, Jordan",OG,2015,San Francisco 49ers,15,9
jordandevey/2540247,"Devey, Jordan",OG,2014,New England Patriots,7,4
hermanarvie/2499462,"Arvie, Herman",,1996,Baltimore Ravens,14,1
hermanarvie/2499462,"Arvie, Herman",,1995,Cleveland Browns,16,2
hermanarvie/2499462,"Arvie, Herman",,1994,Cleveland Browns,16,1
hermanarvie/2499462,"Arvie, Herman",,1993,Cleveland Browns,16,0
kevinbelcher/2509323,"Belcher, Kevin",,1984,New York Giants,16,0
kevinbelcher/2509323,"Belcher, Kevin",,1983,New York Giants,16,0
albarry/2509087,"Barry, Al",,1960,Los Angeles Chargers,5,0
albarry/2509087,"Barry, Al",,1959,New York Giants,12,0
albarry/2509087,"Barry, Al",,1958,New York Giants,12,0
albarry/2509087,"Barry, Al",,1957,Green Bay Packers,12,0
albarry/2509087,"Barry, Al",,1954,Green Bay Packers,12,0
johnellis/2513580,"Ellis, John",,1944,Brooklyn Tigers,6,0
cykasper/2518169,"Kasper, Cy",,1923,Rochester Jeffersons,1,0
larrytearry/2527138,"Tearry, Larry",,1979,Detroit Lions,11,0
larrytearry/2527138,"Tearry, Larry",,1978,Detroit Lions,14,0
edhardy/2515823,"Hardy, Ed",,1973,San Francisco 49ers,3,0
nickdecarbo/2512700,"DeCarbo, Nick",,1933,Pittsburgh Pirates,11,0
johngabler/2514516,"Gabler, John",,1926,Dayton Triangles,0,0
johngabler/2514516,"Gabler, John",,1925,Dayton Triangles,1,0
ralphtamm/2503237,"Tamm, Ralph",,1999,Kansas City Chiefs,16,0
ralphtamm/2503237,"Tamm, Ralph",,1998,Kansas City Chiefs,16,0
ralphtamm/2503237,"Tamm, Ralph",,1997,Kansas City Chiefs,16,0
ralphtamm/2503237,"Tamm, Ralph",,1996,Denver Broncos,9,0
ralphtamm/2503237,"Tamm, Ralph",,1995,Denver Broncos,13,1
ralphtamm/2503237,"Tamm, Ralph",,1994,San Francisco 49ers,1,1
ralphtamm/2503237,"Tamm, Ralph",,1993,San Francisco 49ers,16,16
ralphtamm/2503237,"Tamm, Ralph",,1992,San Francisco 49ers,14,1
ralphtamm/2503237,"Tamm, Ralph",,1991,Cincinnati Bengals,1,0
ralphtamm/2503237,"Tamm, Ralph",,1991,Washington Redskins,2,0
ralphtamm/2503237,"Tamm, Ralph",,1991,Cleveland Browns,1,0
ralphtamm/2503237,"Tamm, Ralph",,1990,Cleveland Browns,16,0
phillipjames/2517384,"James, Phillip",,1987,New Orleans Saints,3,0
landonturner/2556784,"Turner, Landon",OG,2016,New Orleans Saints,7,1
johnmacerelli/2519901,"Macerelli, John",,1956,Cleveland Browns,12,0
johnmacerelli/2519901,"Macerelli, John",,1955,Cleveland Browns,0,0
redo'neil/2522507,"O'Neil, Red",,1926,Hartford Blues,9,0
keithkartz/2501562,"Kartz, Keith",,1994,Denver Broncos,0,0
keithkartz/2501562,"Kartz, Keith",,1993,Denver Broncos,12,10
keithkartz/2501562,"Kartz, Keith",,1992,Denver Broncos,15,15
keithkartz/2501562,"Kartz, Keith",,1991,Denver Broncos,16,16
keithkartz/2501562,"Kartz, Keith",,1990,Denver Broncos,16,0
keithkartz/2501562,"Kartz, Keith",,1989,Denver Broncos,16,0
keithkartz/2501562,"Kartz, Keith",,1988,Denver Broncos,13,0
keithkartz/2501562,"Kartz, Keith",,1987,Denver Broncos,12,0
alexschibanoff/2525024,"Schibanoff, Alex",,1942,Detroit Lions,6,0
alexschibanoff/2525024,"Schibanoff, Alex",,1941,Detroit Lions,2,0
stevescifres/2502865,"Scifres, Steve",,1999,New Orleans Saints,0,0
stevescifres/2502865,"Scifres, Steve",,1998,Miami Dolphins,0,0
stevescifres/2502865,"Scifres, Steve",,1998,Carolina Panthers,1,0
stevescifres/2502865,"Scifres, Steve",,1997,Dallas Cowboys,6,0
johnmatisi/2520339,"Matisi, John",,1946,Buffalo Bisons,0,0
johnmatisi/2520339,"Matisi, John",,1943,Brooklyn Dodgers,4,0
jessquatse/2523637,"Quatse, Jess",,1935,New York Giants,10,0
jessquatse/2523637,"Quatse, Jess",,1934,Pittsburgh Pirates,12,0
jessquatse/2523637,"Quatse, Jess",,1933,Pittsburgh Pirates,1,0
jessquatse/2523637,"Quatse, Jess",,1933,Green Bay Packers,9,0
brettpetersmark/2523083,"Petersmark, Brett",,1987,Houston Oilers,3,0
markmacdonald/2519894,"MacDonald, Mark",,1988,Phoenix Cardinals,1,0
markmacdonald/2519894,"MacDonald, Mark",,1988,Minnesota Vikings,5,0
markmacdonald/2519894,"MacDonald, Mark",,1987,Minnesota Vikings,12,0
markmacdonald/2519894,"MacDonald, Mark",,1986,Minnesota Vikings,10,0
markmacdonald/2519894,"MacDonald, Mark",,1985,Minnesota Vikings,16,0
natebarragar/2509066,"Barragar, Nate",,1935,Green Bay Packers,10,0
natebarragar/2509066,"Barragar, Nate",,1934,Green Bay Packers,12,0
natebarragar/2509066,"Barragar, Nate",,1932,Green Bay Packers,12,0
natebarragar/2509066,"Barragar, Nate",,1931,Green Bay Packers,7,0
natebarragar/2509066,"Barragar, Nate",,1931,Frankford Yellow Jackets,6,0
natebarragar/2509066,"Barragar, Nate",,1930,Frankford Yellow Jackets,5,0
natebarragar/2509066,"Barragar, Nate",,1930,Minneapolis Red Jackets,8,0
normkatnik/2505721,"Katnik, Norm",,2006,Minnesota Vikings,0,0
normkatnik/2505721,"Katnik, Norm",,2006,New York Jets,3,2
normkatnik/2505721,"Katnik, Norm",,2005,New York Jets,1,0
normkatnik/2505721,"Katnik, Norm",,2005,San Francisco 49ers,0,0
dickmarsh/2520190,"Marsh, Dick",,1933,New York Giants,1,0
billgodwin/2514983,"Godwin, Bill",,1948,Boston Yanks,12,0
billgodwin/2514983,"Godwin, Bill",,1947,Boston Yanks,12,0
orlandoferrante/2513968,"Ferrante, Orlando",,1961,San Diego Chargers,14,0
orlandoferrante/2513968,"Ferrante, Orlando",,1960,Los Angeles Chargers,14,0
edking/2501616,"King, Ed",,1997,New Orleans Saints,2,0
edking/2501616,"King, Ed",,1996,New Orleans Saints,16,16
edking/2501616,"King, Ed",,1995,New Orleans Saints,1,0
edking/2501616,"King, Ed",,1993,Cleveland Browns,6,2
edking/2501616,"King, Ed",,1992,Cleveland Browns,16,14
edking/2501616,"King, Ed",,1991,Cleveland Browns,16,15
ralphwenzel/2528537,"Wenzel, Ralph",,1974,St. Louis Cardinals,0,0
ralphwenzel/2528537,"Wenzel, Ralph",,1973,San Diego Chargers,14,0
ralphwenzel/2528537,"Wenzel, Ralph",,1972,San Diego Chargers,14,0
ralphwenzel/2528537,"Wenzel, Ralph",,1970,Pittsburgh Steelers,14,0
ralphwenzel/2528537,"Wenzel, Ralph",,1969,Pittsburgh Steelers,8,0
ralphwenzel/2528537,"Wenzel, Ralph",,1968,Pittsburgh Steelers,2,0
ralphwenzel/2528537,"Wenzel, Ralph",,1967,Pittsburgh Steelers,13,0
ralphwenzel/2528537,"Wenzel, Ralph",,1966,Pittsburgh Steelers,6,0
bennieanderson/2504088,"Anderson, Bennie",,2006,Miami Dolphins,2,2
bennieanderson/2504088,"Anderson, Bennie",,2005,Buffalo Bills,16,14
bennieanderson/2504088,"Anderson, Bennie",,2004,Baltimore Ravens,16,12
bennieanderson/2504088,"Anderson, Bennie",,2003,Baltimore Ravens,15,15
bennieanderson/2504088,"Anderson, Bennie",,2002,Baltimore Ravens,16,16
bennieanderson/2504088,"Anderson, Bennie",,2001,Baltimore Ravens,16,13
mikepearson/2505039,"Pearson, Mike",,2006,Houston Texans,0,0
mikepearson/2505039,"Pearson, Mike",,2005,Jacksonville Jaguars,4,2
mikepearson/2505039,"Pearson, Mike",,2004,Jacksonville Jaguars,4,4
mikepearson/2505039,"Pearson, Mike",,2003,Jacksonville Jaguars,16,16
mikepearson/2505039,"Pearson, Mike",,2002,Jacksonville Jaguars,16,11
anthonyfabiano/2556520,"Fabiano, Anthony",C,2016,Cleveland Browns,4,1
elliotrisley/2524213,"Risley, Elliot",,1923,Hammond Pros,2,0
elliotrisley/2524213,"Risley, Elliot",,1922,Hammond Pros,2,0
elliotrisley/2524213,"Risley, Elliot",,1921,Hammond Pros,5,0
kevinmcdermott/2541627,"McDermott, Kevin",LS,2016,Minnesota Vikings,16,0
kevinmcdermott/2541627,"McDermott, Kevin",LS,2015,Minnesota Vikings,16,0
kevinmcdermott/2541627,"McDermott, Kevin",LS,2014,Baltimore Ravens,7,0
kevinmcdermott/2541627,"McDermott, Kevin",LS,2013,San Francisco 49ers,16,0
kevinreach/2523805,"Reach, Kevin",,1987,San Francisco 49ers,3,0
danteellington/2505272,"Ellington, Dante",,2005,Arizona Cardinals,2,0
frankribar/2524045,"Ribar, Frank",,1943,Washington Redskins,2,0
barneylepper/2519369,"Lepper, Barney",,1920,Buffalo All-Americans,5,0
noellamontagne/2504075,"LaMontagne, Noel",,2001,Cleveland Browns,0,0
noellamontagne/2504075,"LaMontagne, Noel",,2000,Cleveland Browns,2,0
geneselawski/2525305,"Selawski, Gene",,1961,San Diego Chargers,8,0
geneselawski/2525305,"Selawski, Gene",,1960,Cleveland Browns,12,0
geneselawski/2525305,"Selawski, Gene",,1959,Los Angeles Rams,12,0
billlange/2519059,"Lange, Bill",,1955,Chicago Cardinals,12,0
billlange/2519059,"Lange, Bill",,1954,Chicago Cardinals,10,0
billlange/2519059,"Lange, Bill",,1953,Baltimore Colts,12,0
billlange/2519059,"Lange, Bill",,1952,Los Angeles Rams,10,0
billlange/2519059,"Lange, Bill",,1951,Los Angeles Rams,12,0
carlbax/2509203,"Bax, Carl",,1990,Tampa Bay Buccaneers,9,0
carlbax/2509203,"Bax, Carl",,1989,Tampa Bay Buccaneers,6,0
delritchhart/2524217,"Ritchhart, Del",,1937,Detroit Lions,10,0
delritchhart/2524217,"Ritchhart, Del",,1936,Detroit Lions,11,0
jerryginney/2514913,"Ginney, Jerry",,1940,Philadelphia Eagles,1,0
gordonwatkins/2528336,"Watkins, Gordon",,1931,Brooklyn Dodgers,7,0
gordonwatkins/2528336,"Watkins, Gordon",,1930,Frankford Yellow Jackets,8,0
gordonwatkins/2528336,"Watkins, Gordon",,1930,Minneapolis Red Jackets,2,0
marksetterstrom/2495944,"Setterstrom, Mark",,2009,St. Louis Rams,9,3
marksetterstrom/2495944,"Setterstrom, Mark",,2007,St. Louis Rams,3,3
marksetterstrom/2495944,"Setterstrom, Mark",,2006,St. Louis Rams,7,6
georgethompson/2527330,"Thompson, George",,1925,Rock Island Independents,11,0
georgethompson/2527330,"Thompson, George",,1924,Rock Island Independents,9,0
georgethompson/2527330,"Thompson, George",,1923,Rock Island Independents,7,0
maxgarcia/2552583,"Garcia, Max",OG,2016,Denver Broncos,16,16
maxgarcia/2552583,"Garcia, Max",OG,2015,Denver Broncos,16,5
codyrisien/2524211,"Risien, Cody",,1989,Cleveland Browns,16,0
codyrisien/2524211,"Risien, Cody",,1988,Cleveland Browns,16,0
codyrisien/2524211,"Risien, Cody",,1987,Cleveland Browns,13,0
codyrisien/2524211,"Risien, Cody",,1986,Cleveland Browns,16,0
codyrisien/2524211,"Risien, Cody",,1985,Cleveland Browns,12,0
codyrisien/2524211,"Risien, Cody",,1983,Cleveland Browns,16,0
codyrisien/2524211,"Risien, Cody",,1982,Cleveland Browns,9,0
codyrisien/2524211,"Risien, Cody",,1981,Cleveland Browns,16,0
codyrisien/2524211,"Risien, Cody",,1980,Cleveland Browns,16,0
codyrisien/2524211,"Risien, Cody",,1979,Cleveland Browns,16,0
redlitkus/2519576,"Litkus, Red",,1921,Washington Senators,3,0
petevainowski/2527826,"Vainowski, Pete",,1926,Louisville Colonels,1,0
francispeay/2522946,"Peay, Francis",,1974,Kansas City Chiefs,10,0
francispeay/2522946,"Peay, Francis",,1973,Kansas City Chiefs,9,0
francispeay/2522946,"Peay, Francis",,1972,Green Bay Packers,6,0
francispeay/2522946,"Peay, Francis",,1971,Green Bay Packers,14,0
francispeay/2522946,"Peay, Francis",,1970,Green Bay Packers,14,0
francispeay/2522946,"Peay, Francis",,1969,Green Bay Packers,14,0
francispeay/2522946,"Peay, Francis",,1968,Green Bay Packers,14,0
francispeay/2522946,"Peay, Francis",,1967,New York Giants,13,0
francispeay/2522946,"Peay, Francis",,1966,New York Giants,9,0
boblee/2519293,"Lee, Bob",,1960,Boston Patriots,8,0
babescheuer/2525022,"Scheuer, Babe",,1934,New York Giants,1,0
johnsandusky/2524896,"Sandusky, John",,1956,Green Bay Packers,12,0
johnsandusky/2524896,"Sandusky, John",,1955,Cleveland Browns,12,0
johnsandusky/2524896,"Sandusky, John",,1954,Cleveland Browns,12,0
johnsandusky/2524896,"Sandusky, John",,1953,Cleveland Browns,12,0
johnsandusky/2524896,"Sandusky, John",,1952,Cleveland Browns,11,0
johnsandusky/2524896,"Sandusky, John",,1951,Cleveland Browns,11,0
johnsandusky/2524896,"Sandusky, John",,1950,Cleveland Browns,12,0
maurynipp/2522166,"Nipp, Maury",,1956,Philadelphia Eagles,3,0
maurynipp/2522166,"Nipp, Maury",,1953,Philadelphia Eagles,12,0
maurynipp/2522166,"Nipp, Maury",,1952,Philadelphia Eagles,10,0
johnadams/2508213,"Adams, John",,1949,Washington Redskins,12,0
johnadams/2508213,"Adams, John",,1948,Washington Redskins,12,0
johnadams/2508213,"Adams, John",,1947,Washington Redskins,10,0
johnadams/2508213,"Adams, John",,1946,Washington Redskins,11,0
johnadams/2508213,"Adams, John",,1945,Washington Redskins,10,0
benarchibald/2505350,"Archibald, Ben",,2006,New Orleans Saints,0,0
benarchibald/2505350,"Archibald, Ben",,2005,New Orleans Saints,5,0
michaelharris/2515903,"Harris, Michael",,1989,Kansas City Chiefs,3,0
georgeglennie/2514956,"Glennie, George",,1926,Racine Tornadoes,5,0
carrollringwalt/2524205,"Ringwalt, Carroll",,1931,Frankford Yellow Jackets,7,0
carrollringwalt/2524205,"Ringwalt, Carroll",,1930,Portsmouth Spartans,3,0
johnkellison/2518275,"Kellison, John",,1922,Toledo Maroons,1,0
johnkellison/2518275,"Kellison, John",,1921,Canton Bulldogs,4,0
johnkellison/2518275,"Kellison, John",,1920,Canton Bulldogs,3,0
chasevandyne/2527861,"Van Dyne, Chase",,1925,Buffalo Bisons,8,0
alarndt/2508650,"Arndt, Al",,1935,Pittsburgh Pirates,7,0
dickbassi/2509135,"Bassi, Dick",,1947,San Francisco 49ers,0,0
dickbassi/2509135,"Bassi, Dick",,1946,San Francisco 49ers,0,0
dickbassi/2509135,"Bassi, Dick",,1941,Pittsburgh Steelers,11,0
dickbassi/2509135,"Bassi, Dick",,1940,Philadelphia Eagles,11,0
dickbassi/2509135,"Bassi, Dick",,1939,Chicago Bears,10,0
dickbassi/2509135,"Bassi, Dick",,1938,Chicago Bears,9,0
johnmiller/2553436,"Miller, John",OG,2016,Buffalo Bills,16,16
johnmiller/2553436,"Miller, John",OG,2015,Buffalo Bills,12,12
j.d.walton/497064,"Walton, J.D.",,2015,San Diego Chargers,4,0
j.d.walton/497064,"Walton, J.D.",,2014,New York Giants,16,16
j.d.walton/497064,"Walton, J.D.",,2013,Washington Redskins,0,0
j.d.walton/497064,"Walton, J.D.",,2013,Denver Broncos,0,0
j.d.walton/497064,"Walton, J.D.",,2012,Denver Broncos,4,4
j.d.walton/497064,"Walton, J.D.",,2011,Denver Broncos,16,16
j.d.walton/497064,"Walton, J.D.",,2010,Denver Broncos,16,16
mikekelley/2518272,"Kelley, Mike",,1987,Houston Oilers,1,0
mikekelley/2518272,"Kelley, Mike",,1985,Houston Oilers,16,0
craigpage/2502381,"Page, Craig",,2000,Dallas Cowboys,2,0
craigpage/2502381,"Page, Craig",,1999,Tennessee Titans,0,0
mattelliott/2500535,"Elliott, Matt",,1997,Carolina Panthers,16,6
mattelliott/2500535,"Elliott, Matt",,1996,Carolina Panthers,16,12
mattelliott/2500535,"Elliott, Matt",,1995,Carolina Panthers,15,14
mattelliott/2500535,"Elliott, Matt",,1993,Washington Redskins,0,0
mattelliott/2500535,"Elliott, Matt",,1992,Washington Redskins,16,2
mikeyount/2529600,"Yount, Mike",,1921,Muncie Flyers,2,0
troyandrew/2504472,"Andrew, Troy",,2002,Miami Dolphins,0,0
troyandrew/2504472,"Andrew, Troy",,2001,Miami Dolphins,8,0
tarzantaylor/2527097,"Taylor, Tarzan",,1926,Brooklyn Lions,2,0
tarzantaylor/2527097,"Taylor, Tarzan",,1922,Canton Bulldogs,11,0
tarzantaylor/2527097,"Taylor, Tarzan",,1921,Chicago Staleys,11,0
alfeeney/2513904,"Feeney, Al",,1921,Canton Bulldogs,8,0
alfeeney/2513904,"Feeney, Al",,1920,Canton Bulldogs,11,0
bernardrobertson/2504642,"Robertson, Bernard",,2003,Buffalo Bills,0,0
bernardrobertson/2504642,"Robertson, Bernard",,2002,Chicago Bears,16,5
bernardrobertson/2504642,"Robertson, Bernard",,2001,Chicago Bears,0,0
evanvogds/2527992,"Vogds, Evan",,1949,Green Bay Packers,12,0
evanvogds/2527992,"Vogds, Evan",,1948,Green Bay Packers,12,0
evanvogds/2527992,"Vogds, Evan",,1947,Chicago Rockets,0,0
evanvogds/2527992,"Vogds, Evan",,1946,Chicago Rockets,0,0
royandrews/2508556,"Andrews, Roy",,1928,Detroit Wolverines,0,0
royandrews/2508556,"Andrews, Roy",,1927,Cleveland Bulldogs,2,0
royandrews/2508556,"Andrews, Roy",,1926,Kansas City Cowboys,8,0
royandrews/2508556,"Andrews, Roy",,1925,Kansas City Cowboys,7,0
royandrews/2508556,"Andrews, Roy",,1924,Kansas City Blues,8,0
royandrews/2508556,"Andrews, Roy",,1923,St. Louis All-Stars,5,0
sebastianvollmer/89814,"Vollmer, Sebastian",T,2015,New England Patriots,14,13
sebastianvollmer/89814,"Vollmer, Sebastian",T,2014,New England Patriots,15,15
sebastianvollmer/89814,"Vollmer, Sebastian",T,2013,New England Patriots,8,8
sebastianvollmer/89814,"Vollmer, Sebastian",T,2012,New England Patriots,15,15
sebastianvollmer/89814,"Vollmer, Sebastian",T,2011,New England Patriots,6,5
sebastianvollmer/89814,"Vollmer, Sebastian",T,2010,New England Patriots,16,16
sebastianvollmer/89814,"Vollmer, Sebastian",T,2009,New England Patriots,14,8
chrisvillarrial/2503470,"Villarrial, Chris",,2006,Buffalo Bills,8,8
chrisvillarrial/2503470,"Villarrial, Chris",,2005,Buffalo Bills,15,15
chrisvillarrial/2503470,"Villarrial, Chris",,2004,Buffalo Bills,16,16
chrisvillarrial/2503470,"Villarrial, Chris",,2003,Chicago Bears,13,13
chrisvillarrial/2503470,"Villarrial, Chris",,2002,Chicago Bears,15,15
chrisvillarrial/2503470,"Villarrial, Chris",,2001,Chicago Bears,16,16
chrisvillarrial/2503470,"Villarrial, Chris",,2000,Chicago Bears,16,15
chrisvillarrial/2503470,"Villarrial, Chris",,1999,Chicago Bears,15,15
chrisvillarrial/2503470,"Villarrial, Chris",,1998,Chicago Bears,16,16
chrisvillarrial/2503470,"Villarrial, Chris",,1997,Chicago Bears,11,11
